engine,entry_time,exit_time,side,entry_price,exit_price,hold_bars,gross_return,exit_reason,entry_confidence,entry_base_confirms,entry_box_width_pct,entry_warmup,take_profit_target,early_favorable_excursion,early_adverse_excursion,net_return,weighted_return,fb_regime,fb_regime_ret,box_width_pct,event_base_confirms,entry_warmup_exec,reward_to_cost_ratio,expected_reward_rate,expected_cost_rate,blocked_reason,open,high,low,close,box_midline,box_upper_edge,box_lower_edge,box_width,box_width_pct_bar,h4_box_width_pct,event_false_break_side,event_false_break_base_confirms,event_false_break_confidence,reentry_strength,relevant_wick_ratio,momentum_turn_flag,atr,warmup,box_width_bucket,h4_width_bucket,event_type,major_direction,with_major_direction,reward_to_midline,reward_to_opposite_edge,reward_to_cost_midline,reward_to_cost_opposite,entry_reward_to_cost_ratio,entry_stop_distance,stop_dist_box_ratio,mfe_1,mae_1,mfe_2,mae_2,mfe_3,mae_3,mfe_4,mae_4,mfe_6,mae_6
false_break,2019-12-21 21:00:00+00:00,2019-12-22 07:00:00+00:00,-1,7133.1,7162.766,10,-0.0041589210862036,price_stop,0.9622467218702546,4.0,0.0079584378928284,True,,0.0010514362619338,0.0108508222231566,-0.0057589210862036,-0.0057589210862036,warmup,,0.0079584378928284,4.0,True,-1.2372630179491306,-0.0019796208287186,0.0016,,7153.0,7204.4,7123.2,7133.1,7147.220833333333,7175.6050000000005,7118.836666666666,56.76833333333434,0.0079584378928284,0.0436167123786068,short,4,0.9622467218702546,0.7487448988579201,0.6330049261083713,True,21.007142857142885,True,0.5-1.0%,4.0-5.0%,sell_fb,neutral,False,-0.001979620828718609,0.001999598117695567,-1.2372630179491306,1.2497488235597292,-1.2372630179491306,34.061000000000604,0.6,0.0010514362619338247,0.00021028725238680934,0.0010514362619338247,0.0008832064600243772,0.0010514362619338247,0.0008832064600243772,0.0010514362619338247,0.0011916277635248829,0.0010514362619338247,0.0011916277635248829
false_break,2019-12-22 13:00:00+00:00,2019-12-22 16:00:00+00:00,-1,7167.5,7202.385714285714,3,-0.0048672081319447,price_stop,0.4906946223119117,2.0,0.0065952796186491,True,,0.0011859086152773,0.0163097314265783,-0.0064672081319447,-0.0064672081319447,warmup,,0.0065952796186491,2.0,True,1.2353941402162143,0.0019766306243459,0.0016,,7165.0,7187.0,7154.5,7167.5,7153.3325,7176.968333333334,7129.696666666667,47.27166666666744,0.0065952796186491,0.0417037422473041,short,2,0.4906946223119117,0.2002961604907944,0.6,False,22.399999999999896,True,0.5-1.0%,4.0-5.0%,sell_fb,neutral,False,0.001976630624345943,0.005274270433670458,1.2353941402162143,3.296419021044036,1.2353941402162143,28.363000000000465,0.6,0.0006975933031042603,0.00047436344611084813,0.0006975933031042603,0.002846180676665533,0.0011859086152773424,0.016309731426578322,0.0011859086152773424,0.016309731426578322,0.0011859086152773424,0.016309731426578322
false_break,2019-12-23 17:00:00+00:00,2019-12-24 10:00:00+00:00,-1,7395.0,7393.9,17,0.0001487491548344,time_stop_early,0.6176528116681517,3.0,0.0395308767185035,True,,0.0259770114942529,0.0083434753211628,-0.0014512508451655,-0.0014512508451655,warmup,,0.0395308767185035,3.0,True,8.800040849673145,0.014080065359477,0.0016,,7523.5,7549.2,7309.2,7395.0,7290.877916666667,7437.043333333334,7144.712500000001,292.33083333333343,0.0395308767185035,0.0504009146810484,short,3,0.6176528116681517,0.1438210703056205,0.10708333333333257,True,102.03571428571409,True,2.5-4.0%,5.0-6.0%,sell_fb,neutral,False,0.014080065359477034,0.03384550371872874,8.800040849673145,21.153439824205464,8.800040849673145,175.39850000000004,0.6,0.005098039215686301,0.008343475321162863,0.005098039215686301,0.008343475321162863,0.005098039215686301,0.008343475321162863,0.024002704530087904,0.008343475321162863,0.02597701149425291,0.008343475321162863
false_break,2019-12-26 19:00:00+00:00,2019-12-28 00:00:00+00:00,-1,7304.2,7308.0,29,-0.0005202486240794,time_stop_early,0.4899819732678288,2.0,0.0160624480892272,True,,0.0297363160921113,0.0033953068097807,-0.0021202486240794,-0.0021202486240794,warmup,,0.0160624480892272,2.0,True,4.152291375738165,0.006643666201181,0.0016,,7361.0,7433.7,7241.0,7304.2,7255.673333333333,7314.335,7197.011666666666,117.32333333333372,0.0160624480892272,0.0389124977524517,short,2,0.4899819732678288,0.08638520328437241,0.37727036844836476,True,46.30714285714274,True,1.5-2.5%,3.0-4.0%,sell_fb,neutral,False,0.006643666201181064,0.014674890245794714,4.152291375738165,9.171806403621696,4.152291375738165,70.39400000000023,0.6,0.00840612250486017,0.0033953068097807293,0.014265764902384959,0.0033953068097807293,0.02007064428684857,0.0033953068097807293,0.02007064428684857,0.0033953068097807293,0.02007064428684857,0.0033953068097807293
false_break,2019-12-30 13:00:00+00:00,2019-12-30 15:00:00+00:00,1,7314.6,7271.398,2,-0.0059062696524758,price_stop,0.7313941623953178,3.0,0.0099280890274247,True,,0.0025428594865064,0.0073414814207203,-0.0075062696524758,-0.0075062696524758,warmup,,0.0099280890274247,3.0,True,1.6337188636425526,0.002613950181828,0.0016,,7306.4,7340.1,7288.9,7314.6,7333.72,7370.030000000001,7297.41,72.6200000000008,0.0099280890274247,0.0359845793307007,long,3,0.7313941623953178,0.23671164968328726,0.34179687499999517,True,33.51428571428583,True,0.5-1.0%,3.0-4.0%,buy_fb,neutral,False,0.002613950181828084,0.007577994695540546,1.6337188636425526,4.7362466847128415,1.6337188636425526,43.57200000000048,0.6,0.0025428594865064547,0.001996007984031989,0.0025428594865064547,0.0073414814207203305,0.0025428594865064547,0.0073414814207203305,0.0025428594865064547,0.0073414814207203305,0.0025428594865064547,0.0073414814207203305
false_break,2020-01-01 12:00:00+00:00,2020-01-02 02:00:00+00:00,1,7222.9,7182.728249999999,14,-0.0055617203616276,price_stop,0.6289681529714726,3.0,0.0168938953421291,True,,0.0044441983136966,0.0100928989740962,-0.0071617203616276,-0.0071617203616276,warmup,,0.0168938953421291,3.0,True,3.8652923052606702,0.006184467688417,0.0016,,7198.9,7225.0,7198.9,7222.9,7267.569791666667,7328.581249999999,7206.558333333334,122.02291666666495,0.0168938953421291,0.0265778784384018,long,3,0.6289681529714726,0.13392293114338955,0.0,True,24.63571428571426,True,1.5-2.5%,2.0-3.0%,buy_fb,neutral,False,0.006184467688417072,0.014631415359481537,3.8652923052606702,9.14463459967596,3.8652923052606702,73.21374999999897,0.6,0.0007060875825499746,0.0010937435102243986,0.0009552949646265407,0.0017859862382144653,0.00444419831369669,0.0017859862382144653,0.00444419831369669,0.0017859862382144653,0.00444419831369669,0.0017859862382144653
false_break,2020-01-03 14:00:00+00:00,2020-01-03 16:00:00+00:00,-1,7255.4,7366.887,2,-0.0153660721669377,price_stop,0.4964516416474167,2.0,0.0244475379257748,True,,0.0,0.0213633982964411,-0.0169660721669377,-0.0169660721669377,warmup,,0.0244475379257748,2.0,True,7.468000845347322,0.0119488013525557,0.0016,,7346.2,7359.5,7233.0,7255.4,7168.706666666667,7257.395,7080.018333333333,177.376666666667,0.0244475379257748,0.0275795408596728,short,2,0.4964516416474167,0.01124725161145282,0.10513833992095005,True,87.6285714285713,True,1.5-2.5%,2.0-3.0%,sell_fb,neutral,False,0.011948801352555716,0.024172570315443176,7.468000845347322,15.107856447151985,7.468000845347322,106.4260000000002,0.6,0.0,0.009510157951319043,0.0,0.021363398296441183,0.0,0.021363398296441183,0.0,0.021363398296441183,0.0,0.021363398296441183
false_break,2020-01-04 10:00:00+00:00,2020-01-05 01:00:00+00:00,-1,7318.9,7422.147500000001,15,-0.0141069696265834,price_stop,0.624880322317704,3.0,0.0303067514699385,True,,0.0058751998251103,0.0229542690841519,-0.0157069696265834,-0.0157069696265834,warmup,,0.0303067514699385,3.0,True,7.285308271507071,0.0116564932344113,0.0016,,7365.5,7365.7,7312.0,7318.9,7233.587291666667,7344.493333333334,7122.681250000001,221.81208333333325,0.0303067514699385,0.0279225521414509,short,3,0.624880322317704,0.11538295366385962,0.0037243947858439253,True,38.99999999999987,True,2.5-4.0%,2.0-3.0%,sell_fb,neutral,False,0.011656493234411314,0.026809868969380535,7.285308271507071,16.756168105862834,7.285308271507071,133.08724999999995,0.6,0.0018991925016054179,0.0028829468909263856,0.0019128557570127214,0.0028829468909263856,0.004221945920835024,0.0028829468909263856,0.004221945920835024,0.0028829468909263856,0.004221945920835024,0.0028829468909263856
false_break,2020-01-08 16:00:00+00:00,2020-01-09 22:00:00+00:00,-1,8115.6,7811.7,30,0.0374463995268372,time_stop_max,0.6152098460986883,3.0,0.0703506723676213,True,,0.0448026023953866,0.0014786337424219,0.0358463995268372,0.0358463995268372,warmup,,0.0703506723676213,3.0,True,14.1942902917426,0.0227108644667881,0.0016,,8305.8,8334.1,8050.0,8115.6,7931.287708333334,8216.756666666668,7645.81875,570.9379166666677,0.0703506723676213,0.0522002460157883,short,3,0.6152098460986883,0.1771762983570178,0.09961281239000723,True,98.72142857142873,True,4.0-8.0%,5.0-6.0%,sell_fb,neutral,False,0.02271086446678816,0.057886200650598796,14.1942902917426,36.17887540662424,14.1942902917426,342.56275000000056,0.6,0.012383557592784311,0.0005421657055546536,0.012383557592784311,0.0005421657055546536,0.019431711764995918,0.0005421657055546536,0.030164128345408825,0.0005421657055546536,0.030164128345408825,0.0005421657055546536
