timestamp,reason,taxonomy,side,fb_regime,box_width_pct,box_width_bucket,confirm_count,reward_to_cost_ratio,reentry_strength,active_trade_present,active_trade_side,active_overlap_same_side,active_trade_exit_reason,active_trade_final_net_return,active_trade_quality,active_trade_age_bars,active_trade_remaining_bars,active_trade_profit_at_block,prev_trade_side,prev_trade_exit_reason,prev_trade_net_return,bars_since_prev_exit,good_mid_before_stop,good_opp_before_stop,mfe_2,mae_2,mfe_4,mae_4,mfe_6,mae_6,active_followed_by_same_side_trade_before_active_exit,same_side_trade_within_6h_after_block,same_side_reentry_time_within_6h
2020-03-07 16:00:00+00:00,risk_side_cooldown,sequencing_cooldown_policy,-1,down,0.0167582458079974,1.5-2.5%,4.0,-0.2618274368895723,1.0499961516047644,True,-1.0,True,price_stop,-0.0116193894525786,price_stop_loser,4.0,0.0,0.0035363717486862623,-1,price_stop,-0.0116193894525786,0,True,True,0.021558872305140975,8.844665561080767e-05,0.021558872305140975,8.844665561080767e-05,0.021558872305140975,8.844665561080767e-05,False,False,
2020-07-06 02:00:00+00:00,position_overlap,sequencing_overlap_policy,-1,down,0.0064121745507884,0.5-1.0%,2.0,0.9490740740740466,0.5263639483015016,True,1.0,False,time_stop_max,0.0221270943129948,winner,4.0,26.0,0.0022271714922050823,1,price_stop,-0.0053131182748328,19,False,False,0.0012321232123213566,0.0006050605060505809,0.0012321232123213566,0.001980198019801982,0.0012321232123213566,0.001980198019801982,False,False,
2021-07-10 17:00:00+00:00,position_overlap,sequencing_overlap_policy,-1,down,0.0329379657657495,2.5-4.0%,3.0,1.930663591751952,0.8124315406256658,True,1.0,False,time_stop_max,0.0124558170834101,winner,29.0,1.0,0.012409858774958371,1,time_stop_early,-0.0022245921506479,6770,False,False,0.0021677101017087974,0.004781537337608777,0.011482276574658723,0.004781537337608777,0.011482276574658723,0.008754674499166004,False,False,
2021-07-18 16:00:00+00:00,position_overlap,sequencing_overlap_policy,1,down,0.0177624461884526,1.5-2.5%,2.0,3.4490281605377424,0.3786390682553697,True,-1.0,False,time_stop_max,0.035547363437111,winner,10.0,20.0,0.013539488083181062,1,time_stop_early,-0.0124876903533298,36,False,False,0.010165256944510759,0.0016560659374890152,0.010165256944510759,0.0016560659374890152,0.01491730795515589,0.0016560659374890152,False,False,
2021-07-18 22:00:00+00:00,position_overlap,sequencing_overlap_policy,-1,down,0.0165989458370705,1.5-2.5%,3.0,-1.4291795690166142,1.2755219919230865,True,-1.0,True,time_stop_max,0.035547363437111,winner,16.0,14.0,0.01068609897811057,1,time_stop_early,-0.0124876903533298,42,False,False,0.0015118331848967825,0.009660518967643084,0.003743134153801231,0.009660518967643084,0.003743134153801231,0.009660518967643084,False,False,
2021-12-01 08:00:00+00:00,position_overlap,sequencing_overlap_policy,-1,down,0.0202968050167726,1.5-2.5%,3.0,-1.5131951325640658,1.2385707711239986,True,-1.0,True,price_stop,-0.0127249004186473,price_stop_loser,17.0,5.0,0.005300436722432189,-1,time_stop_max,0.035547363437111,3236,False,False,0.003243239444538082,0.004787555518074971,0.003243239444538082,0.008250407601056997,0.003243239444538082,0.008250407601056997,False,False,
2021-12-02 05:00:00+00:00,risk_side_cooldown,sequencing_cooldown_policy,1,down,0.0214431715924749,1.5-2.5%,2.0,4.526232579815936,0.3245428180738997,False,,,,,none,,,,1,price_stop,-0.0142269772316688,2,False,False,0.0010967070667304846,0.009374736368493619,0.0053148111695395794,0.009374736368493619,0.0053148111695395794,0.009374736368493619,False,False,
2021-12-02 18:00:00+00:00,circuit_pause,risk_policy_circuit_pause,1,down,0.0181404107597043,1.5-2.5%,4.0,3.506425666576773,0.3814604155507868,False,,,,,none,,,,1,price_stop,-0.0159198861238874,3,False,False,0.008806022501537836,0.0039200548525660794,0.008806022501537836,0.0039200548525660794,0.008806022501537836,0.006747288658103923,False,False,
2021-12-03 04:00:00+00:00,circuit_pause,risk_policy_circuit_pause,1,down,0.0179692242919937,1.5-2.5%,3.0,3.2242516951223874,0.4258179843084007,False,,,,,none,,,,1,price_stop,-0.0159198861238874,13,False,False,0.007673759241103362,0.003124972398138137,0.007673759241103362,0.003124972398138137,0.01302807882208512,0.003124972398138137,False,False,
2021-12-16 12:00:00+00:00,position_overlap,sequencing_overlap_policy,-1,down,0.0427913905720932,4.0-8.0%,2.0,11.858003114983347,0.1132419521628471,True,-1.0,True,time_stop_max,0.034724036268611,winner,5.0,25.0,0.0002914955156905208,-1,state_stop,0.1636617089091609,291,True,True,0.006408611070613746,0.01207595056272992,0.00922174697793221,0.01207595056272992,0.01729154560257573,0.01207595056272992,False,False,
2021-12-19 14:00:00+00:00,risk_side_cooldown,sequencing_cooldown_policy,-1,down,0.0236659632833932,1.5-2.5%,3.0,4.435359077161194,0.4002716527125143,True,-1.0,True,price_stop,-0.0157295414793523,price_stop_loser,9.0,0.0,0.004932293821089395,-1,price_stop,-0.0157295414793523,0,True,True,0.005064359569529442,0.0020257438278117323,0.010592952099599096,0.0020257438278117323,0.019261447562777034,0.0020257438278117323,False,False,
2022-03-16 00:00:00+00:00,position_overlap,sequencing_overlap_policy,-1,down,0.0182445860046007,1.5-2.5%,3.0,4.395813979405777,0.2289984146227595,True,1.0,False,time_stop_max,0.0541935813105447,winner,11.0,19.0,0.011908174570585128,-1,state_stop,0.1153894596242632,1272,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,
2022-04-24 18:00:00+00:00,risk_side_cooldown,sequencing_cooldown_policy,1,down,0.0194882726881547,1.5-2.5%,3.0,2.4188394844151806,0.6028233761921293,False,,,,,none,,,,1,price_stop,-0.013202164846277,2,False,False,0.003469280729355706,0.004891282423655663,0.003469280729355706,0.0053526765904232665,0.003469280729355706,0.005783815401992909,False,False,
2022-05-02 22:00:00+00:00,position_overlap,sequencing_overlap_policy,-1,down,0.0182540669360686,1.5-2.5%,3.0,3.873950885918548,0.3208832377816847,True,-1.0,True,time_stop_early,-0.0016440834785495,other_loser,6.0,13.0,-0.0010580034851879194,1,time_stop_max,0.0223777687505011,106,True,True,0.005595275101025754,0.0038312092011190124,0.007224639933685717,0.0038312092011190124,0.007224639933685717,0.0038312092011190124,False,False,
2022-05-04 13:00:00+00:00,position_overlap,sequencing_overlap_policy,-1,down,0.0195669817564642,1.5-2.5%,3.0,4.749800110337293,0.2232138537126199,True,1.0,False,time_stop_max,0.0356537228776774,winner,8.0,22.0,0.017005364725159566,-1,time_stop_early,-0.0016440834785495,26,False,False,0.0014898127276998796,0.010792750782990801,0.0014898127276998796,0.010792750782990801,0.0014898127276998796,0.010792750782990801,False,False,
2022-06-05 16:00:00+00:00,position_overlap,sequencing_overlap_policy,-1,down,0.0153592752555688,1.5-2.5%,3.0,0.098096555399274,0.979562253292913,True,1.0,False,time_stop_max,0.0532152634766807,winner,5.0,25.0,0.005047445992327981,-1,time_stop_max,0.0284173176832788,68,False,False,0.0008805410472746411,0.009180393732422631,0.0008805410472746411,0.00918708986205985,0.0018179991964644149,0.00918708986205985,False,False,
2022-08-30 19:00:00+00:00,position_overlap,sequencing_overlap_policy,1,down,0.0266112795836359,2.5-4.0%,2.0,3.5378447073172725,0.5745750207976884,True,-1.0,False,time_stop_early,-0.0056055643800747,other_loser,6.0,10.0,0.01584960388322687,1,time_stop_max,0.017344553629322,6,True,True,0.005308137640660737,0.007042430014285395,0.005308137640660737,0.010500989950126605,0.015227688529109606,0.010500989950126605,False,False,
2022-08-31 00:00:00+00:00,position_overlap,sequencing_overlap_policy,1,down,0.0251630188843079,2.5-4.0%,3.0,3.626726622549259,0.538786453027906,True,-1.0,False,time_stop_early,-0.0056055643800747,other_loser,11.0,5.0,0.015287246322477466,1,time_stop_max,0.017344553629322,11,True,True,0.024216131730947277,0.0010620231541086378,0.024867372344315797,0.0010620231541086378,0.026655779259489254,0.0010620231541086378,False,False,
2022-08-31 06:00:00+00:00,risk_side_cooldown,sequencing_cooldown_policy,-1,down,0.0264836957684892,2.5-4.0%,4.0,5.113953465400376,0.3820858224495962,False,,,,,none,,,,-1,time_stop_early,-0.0056055643800747,1,True,True,0.006287258054160305,0.004084495216646111,0.006287258054160305,0.007887471415941816,0.006287258054160305,0.00867770023657477,False,True,2022-08-31 12:00:00+00:00
2022-09-01 09:00:00+00:00,position_overlap,sequencing_overlap_policy,1,down,0.021892525005267,1.5-2.5%,2.0,6.487047380424604,0.0517972864087484,True,-1.0,False,time_stop_max,0.0224986997635933,winner,21.0,9.0,0.018134357762017328,-1,time_stop_early,-0.0056055643800747,28,False,False,0.009615866932854544,0.0008928661001815774,0.009615866932854544,0.0025481796566979575,0.009615866932854544,0.0025481796566979575,False,False,
2022-09-02 20:00:00+00:00,position_overlap,sequencing_overlap_policy,1,down,0.0181457254383416,1.5-2.5%,3.0,4.049870859920978,0.2858049794821821,True,-1.0,False,time_stop_max,0.0150559038299139,winner,4.0,26.0,0.00822611892106695,-1,time_stop_max,0.0224986997635933,26,False,False,0.002589479800053862,0.004172217937031264,0.0045278331513516346,0.004172217937031264,0.0045278331513516346,0.004172217937031264,False,False,
2022-09-06 16:00:00+00:00,position_overlap,sequencing_overlap_policy,1,down,0.0090777599438315,0.5-1.0%,2.0,1.804263016389751,0.3639794742126275,True,-1.0,False,time_stop_max,0.0376095626199482,winner,4.0,26.0,0.005148018113770192,-1,price_stop,-0.0103470274074659,9,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,
2022-09-24 21:00:00+00:00,position_overlap,sequencing_overlap_policy,1,down,0.0193660584570681,1.5-2.5%,2.0,2.958849335331498,0.5110869930476241,True,1.0,True,time_stop_max,0.004869180801347,winner,29.0,1.0,0.009906266152968746,-1,price_stop,-0.0143707553167299,310,False,False,6.331852383412162e-05,0.007798731518905866,0.0024535927985731565,0.007798731518905866,0.005867516541964379,0.007798731518905866,False,False,
2022-11-20 10:00:00+00:00,position_overlap,sequencing_overlap_policy,1,down,0.0076560755232922,0.5-1.0%,2.0,1.7001298582836055,0.2893989185508855,True,-1.0,False,time_stop_max,0.0369945356370196,winner,9.0,21.0,0.003547820667254009,1,time_stop_max,0.0010167050450072,835,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,
2022-11-27 01:00:00+00:00,position_overlap,sequencing_overlap_policy,1,down,0.0088452518145608,0.5-1.0%,2.0,2.3911832049493262,0.1349272563114995,True,-1.0,False,time_stop_early,-0.0015698342694764,other_loser,11.0,14.0,0.005315201718239959,-1,time_stop_max,0.0369945356370196,138,False,False,0.005434584824407063,0.0,0.006853884878995631,0.0,0.006853884878995631,0.0,False,False,
2022-12-04 05:00:00+00:00,position_overlap,sequencing_overlap_policy,-1,down,0.0080916341528384,0.5-1.0%,2.0,1.4395570872310914,0.4306981022463086,True,1.0,False,time_stop_max,0.0195091445427729,winner,5.0,25.0,0.004035398230088472,-1,time_stop_early,-0.0021004946064346,42,False,False,0.00151600620504877,0.0015453861702627858,0.0023268932449584945,0.0018391858224038327,0.0065869882010061165,0.0018391858224038327,False,False,
2022-12-04 11:00:00+00:00,position_overlap,sequencing_overlap_policy,1,down,0.0067621632785531,0.5-1.0%,2.0,1.0791621180381017,0.4893174513140464,True,1.0,True,time_stop_max,0.0195091445427729,winner,11.0,19.0,-0.00020648967551617492,-1,time_stop_early,-0.0021004946064346,48,True,True,0.0009264449886408066,0.0015637447260495874,0.007110612810904859,0.0015637447260495874,0.009057917564098794,0.0015637447260495874,False,False,
2022-12-04 16:00:00+00:00,position_overlap,sequencing_overlap_policy,-1,down,0.0062537225121863,0.5-1.0%,3.0,1.319563221971326,0.3247857892511325,True,1.0,False,time_stop_max,0.0195091445427729,winner,16.0,14.0,0.003752212389380505,-1,time_stop_early,-0.0021004946064346,53,False,False,0.002374570931489961,0.0026978417266187993,0.002374570931489961,0.0026978417266187993,0.002374570931489961,0.0026978417266187993,False,False,
2023-05-11 05:00:00+00:00,position_overlap,sequencing_overlap_policy,1,down,0.0156361338403374,1.5-2.5%,3.0,3.914511475989341,0.1988789011992882,True,1.0,True,price_stop,-0.0102410911695102,price_stop_loser,8.0,3.0,0.0009524467338710707,-1,price_stop,-0.013730774997779,9,False,False,0.0008534809310569713,0.004107603970320617,0.0008534809310569713,0.009598936599078178,0.0008534809310569713,0.009598936599078178,False,False,
2023-05-18 12:00:00+00:00,position_overlap,sequencing_overlap_policy,-1,down,0.0162412212096065,1.5-2.5%,3.0,2.468862680012687,0.5135611741210958,True,-1.0,True,time_stop_max,0.0150351426993053,winner,14.0,16.0,0.003640195070553909,1,price_stop,-0.0102410911695102,172,True,True,0.008199249473088921,0.0066974612803019085,0.009315493019806054,0.0066974612803019085,0.032264579095402146,0.0066974612803019085,False,False,
2023-05-18 21:00:00+00:00,position_overlap,sequencing_overlap_policy,1,down,0.0187715106997736,1.5-2.5%,2.0,4.095663554388035,0.3018077455961139,True,-1.0,False,time_stop_max,0.0150351426993053,winner,23.0,7.0,0.015321745683899324,1,price_stop,-0.0102410911695102,181,True,False,0.0011257704840070826,0.0037711453507165427,0.0011257704840070826,0.006427666459841941,0.0011257704840070826,0.006427666459841941,False,False,
2023-06-04 23:00:00+00:00,risk_side_cooldown,sequencing_cooldown_policy,-1,down,0.0058243136097948,0.5-1.0%,2.0,-0.8831684583186783,1.4852312660271147,False,,,,,none,,,,-1,price_stop,-0.0047164699864956,3,True,True,0.006140172957424417,0.0004609739457526185,0.011856249884756531,0.0004609739457526185,0.013707521250898913,0.0004609739457526185,False,False,
2023-08-27 21:00:00+00:00,risk_side_cooldown,sequencing_cooldown_policy,-1,down,0.0031270458683689,<=0.5%,3.0,0.1238109988440511,0.8733004845536044,False,,,,,none,,,,-1,price_stop,-0.0036,3,False,False,0.0011201129319340364,0.0016418093659853472,0.0030994905787761207,0.0016418093659853472,0.0030994905787761207,0.0016418093659853472,False,False,
2023-08-28 19:00:00+00:00,position_overlap,sequencing_overlap_policy,-1,down,0.0044707268721903,<=0.5%,3.0,-1.556104637743666,2.113808779452422,True,1.0,False,time_stop_early,-0.0013308323816336,other_loser,8.0,11.0,-0.0004114419309314554,1,price_stop,-0.0047458998093394,14,False,False,0.001746462835732543,0.0012733021996198524,0.001746462835732543,0.0029274410087938296,0.001746462835732543,0.0029274410087938296,False,False,
2023-08-29 01:00:00+00:00,position_overlap,sequencing_overlap_policy,-1,down,0.0048041875161241,<=0.5%,3.0,0.8329206545644452,0.4452035675833677,True,1.0,False,time_stop_early,-0.0013308323816336,other_loser,14.0,5.0,0.0036030008344196673,1,price_stop,-0.0047458998093394,20,False,False,0.00130269197465116,0.00030651575874141024,0.0022528908267496206,0.00030651575874141024,0.004149457083962305,0.00030651575874141024,False,False,
2023-09-03 18:00:00+00:00,risk_side_cooldown,sequencing_cooldown_policy,-1,down,0.0074234865017001,0.5-1.0%,2.0,1.0181076162642937,0.5611301547730362,True,-1.0,True,price_stop,-0.0060610578426866,price_stop_loser,6.0,0.0,-0.0015639420607735932,-1,price_stop,-0.0060610578426866,0,False,False,0.00021976666178280535,0.0032078221509372895,0.00021976666178280535,0.0032078221509372895,0.00021976666178280535,0.0032078221509372895,False,False,
2023-09-04 09:00:00+00:00,position_overlap,sequencing_overlap_policy,-1,down,0.0067513393017651,0.5-1.0%,3.0,1.5996903426455238,0.2417787245373307,True,-1.0,True,time_stop_max,0.0043419378969164,winner,4.0,26.0,-0.0009446948635589703,-1,price_stop,-0.0060610578426866,15,True,True,0.0035748956038029744,0.0005624296962880582,0.005319968565573041,0.0005624296962880582,0.009122147402807479,0.0005624296962880582,False,False,
2023-09-04 23:00:00+00:00,position_overlap,sequencing_overlap_policy,1,down,0.0061846568468007,0.5-1.0%,2.0,1.2162296903799052,0.3707112446781787,True,-1.0,False,time_stop_max,0.0043419378969164,winner,18.0,12.0,0.0042067840658894795,-1,price_stop,-0.0060610578426866,29,False,False,0.0007628208106811307,0.0035817728420303174,0.0007628208106811307,0.0035817728420303174,0.0007628208106811307,0.0035817728420303174,False,False,
2023-09-06 17:00:00+00:00,risk_side_cooldown,sequencing_cooldown_policy,1,down,0.007990894947753,0.5-1.0%,3.0,-2.0174283640937705,1.80789083166654,False,,,,,none,,,,1,price_stop,-0.0061802837474555,3,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,
2023-09-16 03:00:00+00:00,circuit_pause,risk_policy_circuit_pause,-1,down,0.0171515126468219,1.5-2.5%,3.0,4.278720377307102,0.2017085904128972,False,,,,,none,,,,-1,price_stop,-0.0116871723469944,5,True,False,0.003757039753237601,0.00031183429951875397,0.005789598259739237,0.00031183429951875397,0.005789598259739237,0.00031183429951875397,False,False,
2024-04-29 19:00:00+00:00,position_overlap,sequencing_overlap_policy,1,down,0.0163226199549075,1.5-2.5%,4.0,2.4219779560032126,0.525178587713167,True,1.0,True,price_stop,-0.0121238921155224,price_stop_loser,5.0,13.0,0.002179966584453741,1,time_stop_early,-0.0056619766814785,21,False,False,0.003092947191261075,0.002572163475278666,0.019959671017115932,0.002572163475278666,0.028009590041599086,0.002572163475278666,False,False,
2024-04-30 01:00:00+00:00,position_overlap,sequencing_overlap_policy,-1,down,0.0168685068073889,1.5-2.5%,3.0,2.873328609582365,0.4549220238844172,True,1.0,False,price_stop,-0.0121238921155224,price_stop_loser,11.0,7.0,0.012247593285066305,1,time_stop_early,-0.0056619766814785,27,True,True,0.007567433313369287,0.004774053795742139,0.008546766706437281,0.004774053795742139,0.008546766706437281,0.004774053795742139,False,False,
2024-05-06 10:00:00+00:00,risk_side_cooldown,sequencing_cooldown_policy,-1,down,0.0201462999989586,1.5-2.5%,3.0,2.9976879874931552,0.5238529377367599,False,,,,,none,,,,-1,price_stop,-0.0119749694458894,3,True,True,0.010657939954387907,0.005279765066075193,0.01294948295791809,0.005279765066075193,0.017235777437595745,0.005279765066075193,False,False,
2024-05-06 20:00:00+00:00,risk_side_cooldown,sequencing_cooldown_policy,1,down,0.0172102694030822,1.5-2.5%,3.0,4.1455993951371175,0.2291859148897084,False,,,,,none,,,,1,price_stop,-0.0138626649762374,1,False,False,0.005166713789960697,0.0,0.006032308151592725,0.005594772315512309,0.01082782727917464,0.005594772315512309,False,True,2024-05-07 00:00:00+00:00
2024-05-07 14:00:00+00:00,circuit_pause,risk_policy_circuit_pause,1,down,0.0151103299801264,1.5-2.5%,3.0,-3.157547305098068,1.6686916427108591,False,,,,,none,,,,1,price_stop,-0.011724667844666,11,False,False,0.004572270925791155,0.008020212935404114,0.004572270925791155,0.008020212935404114,0.004572270925791155,0.008020212935404114,False,False,
2024-06-27 14:00:00+00:00,position_overlap,sequencing_overlap_policy,-1,down,0.01734248936215,1.5-2.5%,3.0,3.817472597514304,0.2956079108973303,True,1.0,False,time_stop_max,-0.0007556981341584,other_loser,6.0,24.0,0.014100169681678487,1,time_stop_early,-0.0045641309397961,32,True,True,0.003435535520780797,0.0019485852105136647,0.003435535520780797,0.004622828088783004,0.006064424794815504,0.004622828088783004,False,False,
2024-08-18 21:00:00+00:00,position_overlap,sequencing_overlap_policy,-1,down,0.0150798664266608,1.5-2.5%,3.0,2.533059506586166,0.4624759801091562,True,-1.0,True,time_stop_max,0.0001300456866433,winner,4.0,26.0,0.0015620800859983408,-1,price_stop,-0.0124446142491207,879,False,False,0.017192941136887407,0.002388843093383608,0.02074256009959119,0.002388843093383608,0.02074256009959119,0.002388843093383608,False,False,
2024-08-19 17:00:00+00:00,position_overlap,sequencing_overlap_policy,1,down,0.0153035108406409,1.5-2.5%,2.0,1.8407163881396795,0.615101887182373,True,-1.0,False,time_stop_max,0.0001300456866433,winner,24.0,6.0,0.008586401504971697,-1,price_stop,-0.0124446142491207,899,True,True,0.0038441468670795675,0.00519103834320489,0.005323186186145357,0.00519103834320489,0.010000880985619576,0.00519103834320489,False,False,
2024-09-09 04:00:00+00:00,position_overlap,sequencing_overlap_policy,-1,down,0.0164844168674786,1.5-2.5%,2.0,4.695072222444946,0.0885797639912574,True,1.0,False,time_stop_max,0.0449155109807138,winner,11.0,19.0,0.006614666762079446,-1,time_stop_max,0.0191087715904854,310,False,False,0.005036401351789732,0.002116272880719361,0.005036401351789732,0.008736688989912755,0.005036401351789732,0.008736688989912755,False,False,
2024-09-09 14:00:00+00:00,position_overlap,sequencing_overlap_policy,-1,down,0.0177042112084109,1.5-2.5%,3.0,4.040166821065866,0.2697481025718551,True,1.0,False,time_stop_max,0.0449155109807138,winner,21.0,9.0,0.006166961161539142,-1,time_stop_max,0.0191087715904854,320,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,
2025-01-14 07:00:00+00:00,position_overlap,sequencing_overlap_policy,-1,down,0.0164940901684096,1.5-2.5%,2.0,4.498962942429407,0.1271612275197078,True,1.0,False,time_stop_max,0.0328683901752107,winner,11.0,19.0,0.01367474429969695,-1,price_stop,-0.0090381841889803,27,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,
2025-02-16 21:00:00+00:00,risk_side_cooldown,sequencing_cooldown_policy,1,down,0.0064288661321238,0.5-1.0%,3.0,0.8704357572957011,0.5667362850459293,False,,,,,none,,,,1,price_stop,-0.0055529947773119,3,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,
2025-02-22 00:00:00+00:00,position_overlap,sequencing_overlap_policy,1,down,0.0245085712522717,1.5-2.5%,2.0,6.95756683274984,0.0915743869510291,True,-1.0,False,time_stop_max,0.0134525580992464,winner,9.0,21.0,0.020104046183869295,-1,price_stop,-0.011538689539533,32,False,False,0.002833915889376426,0.0008642143501179644,0.003182305549171316,0.0008642143501179644,0.004277393046974387,0.0008642143501179644,False,False,
2025-02-22 09:00:00+00:00,position_overlap,sequencing_overlap_policy,1,down,0.0206891226295408,1.5-2.5%,2.0,6.013105242718974,0.0699491166809388,True,-1.0,False,time_stop_max,0.0134525580992464,winner,18.0,12.0,0.016817572697303107,-1,price_stop,-0.011538689539533,41,False,False,0.0012510468577682232,0.0007172530452159709,0.0053980547102381315,0.0007172530452159709,0.0053980547102381315,0.0007172530452159709,False,False,
2025-02-24 11:00:00+00:00,position_overlap,sequencing_overlap_policy,1,down,0.0086621969459806,0.5-1.0%,4.0,2.07937123899965,0.2318359873026975,True,1.0,True,price_stop,-0.0073005230871198,price_stop_loser,5.0,2.0,-0.0004214022263387962,-1,time_stop_max,0.0134525580992464,38,False,False,0.002817489303975851,0.005345925075654789,0.002817489303975851,0.005345925075654789,0.002817489303975851,0.005345925075654789,False,False,
2025-03-17 06:00:00+00:00,position_overlap,sequencing_overlap_policy,1,down,0.015629237602073,1.5-2.5%,2.0,4.3301572593403,0.1134242384253493,True,1.0,True,time_stop_early,-0.0022501488720519,other_loser,6.0,22.0,0.0021081679165979583,1,price_stop,-0.0073005230871198,497,False,False,0.005955570506890329,0.00030036163540902994,0.006592337173957352,0.00030036163540902994,0.009628392584671852,0.00330998522220749,False,False,
2025-03-17 15:00:00+00:00,position_overlap,sequencing_overlap_policy,1,down,0.0151029925780138,1.5-2.5%,3.0,1.755120685090067,0.6281275937019175,True,1.0,True,time_stop_early,-0.0022501488720519,other_loser,15.0,13.0,0.005697230486203075,1,price_stop,-0.0073005230871198,506,False,False,0.00979635129909684,0.00569249058135235,0.014814841418345992,0.00569249058135235,0.014814841418345992,0.00569249058135235,False,False,
2025-03-17 20:00:00+00:00,position_overlap,sequencing_overlap_policy,-1,down,0.0173711987048712,1.5-2.5%,3.0,2.0471790234685705,0.6228830844435331,True,1.0,False,time_stop_early,-0.0022501488720519,other_loser,20.0,8.0,0.010932132885613566,1,price_stop,-0.0073005230871198,511,True,True,0.0009634863676801775,0.003582406667468563,0.003113168560093915,0.003582406667468563,0.011312925842514532,0.003582406667468563,False,False,
2025-03-18 07:00:00+00:00,risk_side_cooldown,sequencing_cooldown_policy,1,down,0.017693802271736,1.5-2.5%,3.0,3.5330209355519115,0.3610380165813304,False,,,,,none,,,,1,time_stop_early,-0.0022501488720519,3,False,False,0.0035932809974601465,0.004632302008773959,0.0035932809974601465,0.007807088432232656,0.0035932809974601465,0.009863484183791238,False,False,
2025-06-23 17:00:00+00:00,circuit_pause,risk_policy_circuit_pause,1,down,0.0195590137037296,1.5-2.5%,3.0,-1.7529231919810595,1.286791261528165,False,,,,,none,,,,1,price_stop,-0.0131829716446571,1,True,True,0.00825406308818133,0.0010143076935091866,0.01698257616581933,0.0010143076935091866,0.035237185945346416,0.0010143076935091866,False,False,
2025-11-03 00:00:00+00:00,position_overlap,sequencing_overlap_policy,-1,down,0.0067521654225759,0.5-1.0%,3.0,-2.015280749122078,1.95508596036892,True,-1.0,True,time_stop_max,0.0325061993891129,winner,10.0,20.0,0.005969332418784723,1,time_stop_early,-0.004718518235742,48,True,True,0.010047828135924197,0.0012734115854020622,0.020677214318724935,0.0012734115854020622,0.025594934793487734,0.0012734115854020622,False,False,
2025-11-29 18:00:00+00:00,circuit_pause,risk_policy_circuit_pause,1,down,0.0085572805030919,0.5-1.0%,2.0,2.145606890303076,0.1976490607630462,False,,,,,none,,,,-1,time_stop_early,-0.0030544510382492,3,False,False,0.004112516147251721,0.003120790820969943,0.004112516147251721,0.003120790820969943,0.004112516147251721,0.003120790820969943,False,False,
2025-11-30 03:00:00+00:00,circuit_pause,risk_policy_circuit_pause,1,down,0.0072814517312205,0.5-1.0%,4.0,0.5306161513350671,0.766808632818131,False,,,,,none,,,,-1,time_stop_early,-0.0030544510382492,12,False,False,0.0006139964788731689,0.0027772887323943563,0.0014304577464787638,0.0027772887323943563,0.007981954225352084,0.0027772887323943563,False,False,
